easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),name,cumulative production,well length (ft),frac stages,total proppant (lbs),total pump rate (cubic feet/min)
89423.0,14400.0,0.06,0.013999999999999999,0.32899999999999996,8039625.437000001,0.2456314145794249,0.7543685854205749,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89465.0,14400.0,0.07,0.019,0.32899999999999996,8034093.735,0.2459469469445081,0.7540530530554919,875863.5337962582,210.22603860187942,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89508.0,14400.0,0.07,0.019,0.32899999999999996,8034093.735,0.2459469469445081,0.7540530530554919,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89550.0,14400.0,0.09,0.03,0.33,8028596.622,0.24626254523784205,0.7537374547621579,1278104.8597448978,248.2844640057653,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89593.0,14400.0,0.09,0.03,0.33,8028596.622,0.24626254523784205,0.7537374547621579,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89635.0,14400.0,0.09,0.03,0.33,8028596.622,0.24626254523784205,0.7537374547621579,298537.13347956963,306.81843923882093,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89677.0,14400.0,0.06,0.016,0.33,8023134.124,0.24657820504833802,0.753421794951662,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89720.0,14400.0,0.06,0.016,0.33,8023134.124,0.24657820504833802,0.753421794951662,664420.2277188586,252.7057430400002,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89762.0,14400.0,0.07,0.024,0.33,8017706.203,0.2468939214252265,0.7531060785747734,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89805.0,14400.0,0.07,0.024,0.33,8017706.203,0.2468939214252265,0.7531060785747734,670170.7233190546,303.92500833118675,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89847.0,14400.0,0.07,0.024,0.33,8017706.203,0.2468939214252265,0.7531060785747734,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89889.0,14400.0,0.08,0.027999999999999997,0.33,8012312.762,0.24720968886957465,0.7527903111304254,681496.7184252223,349.54755369539964,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89932.0,14400.0,0.08,0.027999999999999997,0.33,8012312.762,0.24720968886957465,0.7527903111304254,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
89974.0,14400.0,0.1,0.036000000000000004,0.33,8006953.642999997,0.24752550132839804,0.752474498671602,995174.6905529306,334.11454799801146,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90016.0,14400.0,0.1,0.036000000000000004,0.33,8006953.642999997,0.24752550132839804,0.752474498671602,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90059.0,14400.0,0.06,0.018000000000000002,0.33,8001628.622,0.2478413521914275,0.7521586478085726,291420.91885305685,304.12924197065473,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90101.0,14400.0,0.06,0.018000000000000002,0.33,8001628.622,0.2478413521914275,0.7521586478085726,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90144.0,14400.0,0.06,0.018000000000000002,0.33,8001628.622,0.2478413521914275,0.7521586478085726,229370.5216395771,181.72275825739032,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90186.0,14400.0,0.07,0.023,0.33,7996337.415,0.24815723429076514,0.7518427657092348,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90228.0,14400.0,0.07,0.023,0.33,7996337.415,0.24815723429076514,0.7518427657092348,1720230.2325436568,372.00279260512,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90271.0,14400.0,0.07,0.02,0.33,7991079.672999999,0.2484731399032764,0.7515268600967235,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90313.0,14400.0,0.07,0.02,0.33,7991079.672999999,0.2484731399032764,0.7515268600967235,1458684.6355599102,396.76595239506935,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90356.0,14400.0,0.05,0.013999999999999999,0.33,7985854.9860000005,0.2487890607557233,0.7512109392442766,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90398.0,14400.0,0.05,0.013999999999999999,0.33,7985854.9860000005,0.2487890607557233,0.7512109392442766,1057707.001549015,310.85890080165717,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90440.0,14400.0,0.05,0.013999999999999999,0.33,7985854.9860000005,0.2487890607557233,0.7512109392442766,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90483.0,14400.0,0.07,0.025,0.33,7980662.882,0.2491049880327121,0.7508950119672879,585346.4569081799,260.01901076178507,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90525.0,14400.0,0.07,0.025,0.33,7980662.882,0.2491049880327121,0.7508950119672879,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90568.0,14400.0,0.1,0.047,0.33,7975502.829,0.2494209123872469,0.7505790876127532,790104.2623850942,347.80350482201493,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90610.0,14400.0,0.1,0.047,0.33,7975502.829,0.2494209123872469,0.7505790876127532,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90652.0,14400.0,0.06,0.02,0.33,7970374.238,0.24973682395368585,0.7502631760463141,625105.6384522632,296.22770779488394,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90695.0,14400.0,0.06,0.02,0.33,7970374.238,0.24973682395368585,0.7502631760463141,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90737.0,14400.0,0.06,0.02,0.33,7970374.238,0.24973682395368585,0.7502631760463141,709445.3877362319,256.0659219961417,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90780.0,14400.0,0.06,0.012,0.33,7965276.462,0.2500527123631333,0.7499472876368667,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90822.0,14400.0,0.06,0.012,0.33,7965276.462,0.2500527123631333,0.7499472876368667,1470135.4678516511,310.13829636848203,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90864.0,14400.0,0.05,0.011000000000000001,0.33,7960208.8,0.2503685667609591,0.7496314332390409,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90907.0,14400.0,0.05,0.011000000000000001,0.33,7960208.8,0.2503685667609591,0.7496314332390409,665966.1957770445,401.69555894513525,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90949.0,14400.0,0.05,0.011000000000000001,0.33,7960208.8,0.2503685667609591,0.7496314332390409,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
90992.0,14400.0,0.06,0.013999999999999999,0.331,7955170.5,0.25068437582617875,0.7493156241738212,835535.2948761082,336.5298402274912,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91034.0,14400.0,0.06,0.013999999999999999,0.331,7955170.5,0.25068437582617875,0.7493156241738212,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91076.0,14400.0,0.07,0.021,0.331,7950160.76,0.25100012779264896,0.7489998722073509,1454108.1947339762,387.87938226696923,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91119.0,14400.0,0.07,0.021,0.331,7950160.76,0.25100012779264896,0.7489998722073509,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91161.0,14400.0,0.06,0.019,0.331,7945178.734,0.2513158104715053,0.7486841895284947,829157.6310094617,231.20690735131248,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91204.0,14400.0,0.06,0.019,0.331,7945178.734,0.2513158104715053,0.7486841895284947,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91246.0,14400.0,0.06,0.019,0.331,7945178.734,0.2513158104715053,0.7486841895284947,1066650.1914698982,289.2066661614867,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91288.0,14400.0,0.07,0.02,0.331,7940223.5320000015,0.251631411275092,0.7483685887249081,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91331.0,14400.0,0.07,0.02,0.331,7940223.5320000015,0.251631411275092,0.7483685887249081,217058.78616877497,274.07443805663155,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91373.0,14400.0,0.08,0.027999999999999997,0.331,7935294.2239999985,0.2519469172415825,0.7480530827584175,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91416.0,14400.0,0.08,0.027999999999999997,0.331,7935294.2239999985,0.2519469172415825,0.7480530827584175,612202.8513336297,209.6577518884558,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91458.0,14400.0,0.07,0.019,0.331,7930389.844,0.2522623150605055,0.7477376849394946,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91500.0,14400.0,0.07,0.019,0.331,7930389.844,0.2522623150605055,0.7477376849394946,641363.3507344021,279.26909673341805,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91543.0,14400.0,0.07,0.019,0.331,7930389.844,0.2522623150605055,0.7477376849394946,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91585.0,14400.0,0.05,0.01,0.331,7925509.3939999975,0.2525775910985648,0.7474224089014352,642439.7145959161,234.8212210950509,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91627.0,14400.0,0.05,0.01,0.331,7925509.3939999975,0.2525775910985648,0.7474224089014352,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91670.0,14400.0,0.07,0.019,0.331,7920651.845,0.252892731425739,0.7471072685742609,1461409.34985475,353.33544305173126,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91712.0,14400.0,0.07,0.019,0.331,7920651.845,0.252892731425739,0.7471072685742609,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91755.0,14400.0,0.06,0.013000000000000001,0.331,7915816.142999997,0.2532077218415977,0.7467922781584023,1016269.6592353416,260.90888571731324,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
91797.0,14400.0,0.06,0.013000000000000001,0.331,7915816.142999997,0.2532077218415977,0.7467922781584023,,,Fennel 8-70H,66833.0,4197.0,50.0,41388740.23044047,14689.034894001901
34100.0,18600.0,0.04,0.006999999999999999,0.33799999999999997,9540033.412999999,0.11043424940191,0.8895657505980901,758302.4389260098,169.6713850637946,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34203.0,18600.0,0.07,0.019,0.33799999999999997,9551353.11,0.11010782889557456,0.8898921711044254,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34306.0,18600.0,0.07,0.02,0.33799999999999997,9562733.599,0.10978259429677846,0.8902174057032215,937076.7840697886,288.119942108274,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34409.0,18600.0,0.08,0.027000000000000003,0.33799999999999997,9574173.314,0.10945855604928773,0.8905414439507123,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34512.0,18600.0,0.07,0.02,0.33899999999999997,9585670.68,0.10913572461549673,0.8908642753845033,977525.4440020677,351.3714680793995,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34615.0,18600.0,0.06,0.013999999999999999,0.33899999999999997,9597224.107,0.10881411048147537,0.8911858895185246,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34718.0,18600.0,0.06,0.013999999999999999,0.33899999999999997,9608831.992999999,0.10849372416179097,0.8915062758382091,609404.5286999638,304.87767660822976,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34821.0,18600.0,0.07,0.024,0.33899999999999997,9620492.725,0.10817457620425193,0.8918254237957479,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
34924.0,18600.0,0.05,0.009000000000000001,0.33899999999999997,9632204.68,0.10785667719474974,0.8921433228052502,1037506.5952721513,244.92326120442345,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35026.0,18600.0,0.05,0.008,0.33899999999999997,9643966.222000001,0.10754003776173476,0.8924599622382653,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35129.0,18600.0,0.04,0.006,0.33899999999999997,9655775.707,0.10722466858079448,0.8927753314192055,500501.6110965487,293.3781550095668,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35232.0,18600.0,0.07,0.018000000000000002,0.33899999999999997,9667631.482,0.10691058037907596,0.8930894196209241,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35335.0,18600.0,0.07,0.025,0.33899999999999997,9679531.883,0.10659778393955446,0.8934022160604456,640186.3302881116,253.73031037814167,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35438.0,18600.0,0.06,0.019,0.34,9691475.238,0.10628629010534256,0.8937137098946575,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35541.0,18600.0,0.09,0.032,0.34,9703459.867999999,0.1059761097838407,0.8940238902161592,287427.2749135862,263.14629238320725,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35644.0,18600.0,0.06,0.017,0.34,9715484.086000001,0.10566725395071372,0.8943327460492863,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35747.0,18600.0,0.07,0.023,0.34,9727546.197,0.10535973365405137,0.8946402663459486,913910.5204203482,300.6410991027564,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35850.0,18600.0,0.08,0.027000000000000003,0.34,9739644.5,0.10505356001815808,0.8949464399818419,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
35953.0,18600.0,0.06,0.013999999999999999,0.34,9763942.845,0.10444529763011004,0.8955547023698901,1030841.256610506,266.52097270348753,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36056.0,18600.0,0.06,0.015,0.34,9776139.455,0.10414323154204784,0.8958567684579521,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36159.0,18600.0,0.07,0.023,0.341,9788365.393,0.10384255745026108,0.8961574425497391,776622.7340742978,322.58619280608355,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36262.0,18600.0,0.05,0.008,0.341,9800618.929,0.10354328691660053,0.8964567130833995,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36365.0,18600.0,0.07,0.019,0.341,9812898.33,0.10324543160124723,0.8967545683987528,596415.2091127223,308.02980070320575,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36468.0,18600.0,0.07,0.021,0.341,9825201.859,0.10294900326610704,0.897050996733893,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36571.0,18600.0,0.08,0.022000000000000002,0.341,9837527.773,0.1026540137783869,0.8973459862216131,1162896.723927252,292.83212042851466,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36673.0,18600.0,0.06,0.015,0.341,9849874.328,0.10236047511381056,0.8976395248861895,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36776.0,18600.0,0.06,0.011000000000000001,0.341,9862239.776,0.10206839936013352,0.8979316006398664,741909.7121323162,392.8292881402679,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36879.0,18600.0,0.05,0.01,0.341,9874622.366,0.10177779872024667,0.8982222012797534,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
36982.0,18600.0,0.06,0.013999999999999999,0.342,9887020.344,0.10148868551560228,0.8985113144843977,1090409.1614659852,320.45253795004163,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37085.0,18600.0,0.07,0.022000000000000002,0.342,9899431.954,0.10120107218938296,0.8987989278106171,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37188.0,18600.0,0.08,0.021,0.342,9911855.439,0.1009149713097078,0.8990850286902922,678359.4838905776,375.2806744679405,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37291.0,18600.0,0.06,0.015,0.342,9924289.038999999,0.10063039557279516,0.8993696044272048,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37394.0,18600.0,0.06,0.015,0.342,9936730.992999999,0.10034735780617918,0.8996526421938208,1472021.582392876,276.79616514936987,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37497.0,18600.0,0.08,0.028999999999999998,0.342,9949179.537,0.10006587097178464,0.8999341290282153,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37600.0,18600.0,0.07,0.015,0.342,9961632.909,0.09978594816909628,0.9002140518309037,1723611.453991174,301.54551691153324,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37703.0,18600.0,0.05,0.01,0.34299999999999997,9974089.344,0.09950760263827693,0.900492397361723,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37806.0,18600.0,0.05,0.008,0.34299999999999997,9986547.077,0.09923084776321857,0.9007691522367814,1704535.389402393,270.87520644872444,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
37909.0,18600.0,0.07,0.017,0.34299999999999997,9999004.342,0.0989556970747065,0.9010443029252936,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38012.0,18600.0,0.05,0.01,0.34299999999999997,10011459.374,0.09868216425334833,0.9013178357466516,910872.270662186,390.8359681634028,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38115.0,18600.0,0.09,0.035,0.34299999999999997,10023910.405,0.0984102631328608,0.9015897368671392,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38218.0,18600.0,0.06,0.013999999999999999,0.34299999999999997,10036355.672,0.0981400077030319,0.901859992296968,1029912.1529944252,252.5609373926505,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38320.0,18600.0,0.05,0.01,0.34299999999999997,10048793.407,0.09787141211274077,0.9021285878872592,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38423.0,18600.0,0.04,0.004,0.34299999999999997,10061221.845,0.0976044906731445,0.9023955093268556,495856.54400445905,236.81509498929253,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38526.0,18600.0,0.05,0.009000000000000001,0.344,10073639.223,0.09733925786059927,0.9026607421394008,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38629.0,18600.0,0.07,0.025,0.344,10086043.775,0.09707572831994528,0.9029242716800548,870751.750598943,269.93057092004443,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38732.0,18600.0,0.07,0.017,0.344,10098433.739,0.0968139168673152,0.9031860831326848,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38835.0,18600.0,0.07,0.022000000000000002,0.344,10110807.354,0.09655383849338492,0.9034461615066148,1330298.6355667792,306.6014742021247,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
38938.0,18600.0,0.06,0.012,0.344,10123162.857,0.09629550836640333,0.9037044916335968,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39041.0,18600.0,0.07,0.022000000000000002,0.344,10135498.489,0.09603894183514762,0.9039610581648524,427409.1751407865,286.32827781018534,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39144.0,18600.0,0.07,0.019,0.344,10147812.492,0.09578415443218254,0.9042158455678174,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39247.0,18600.0,0.06,0.015,0.345,10160103.109,0.09553116187673977,0.9044688381232604,847266.352196452,218.52657545213336,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39350.0,18600.0,0.05,0.01,0.345,10172368.583999999,0.0952799800778648,0.9047200199221352,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39453.0,18600.0,0.05,0.012,0.345,10196817.098,0.09478311335323532,0.9052168866467648,1014807.8996216756,239.62921300064124,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39556.0,18600.0,0.06,0.016,0.345,10208996.634,0.094537461221931,0.905462538778069,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39659.0,18600.0,0.08,0.037000000000000005,0.345,10221144.026,0.09429368544212624,0.9057063145578738,655844.4662725023,295.8941770796152,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39762.0,18600.0,0.07,0.019,0.345,10233257.527999999,0.09405180291731813,0.905948197082682,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39865.0,18600.0,0.06,0.017,0.34600000000000003,10245335.396,0.09381183075894027,0.9061881692410596,543931.8138269695,267.6654745056795,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
39967.0,18600.0,0.04,0.006999999999999999,0.34600000000000003,10257375.888,0.09357378628922727,0.9064262137107728,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40070.0,18600.0,0.08,0.03,0.34600000000000003,10269377.265,0.0933376870441908,0.9066623129558092,696674.9862283313,321.41280584090265,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40173.0,18600.0,0.05,0.008,0.34600000000000003,10281337.792000001,0.09310355077647997,0.90689644922352,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40276.0,18600.0,0.07,0.019,0.34600000000000003,10293255.734,0.09287139545824072,0.9071286045417593,749276.6487167047,238.99108539828987,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40379.0,18600.0,0.09,0.031,0.34600000000000003,10305129.36,0.09264123928389316,0.9073587607161068,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40482.0,18600.0,0.05,0.012,0.34600000000000003,10316956.94,0.09241310067288593,0.907586899327114,784886.1289584493,307.70962958120083,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40585.0,18600.0,0.08,0.022000000000000002,0.34700000000000003,10328736.75,0.09218699827237084,0.9078130017276292,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40688.0,18600.0,0.06,0.012,0.34700000000000003,10340467.066,0.09196295095983338,0.9080370490401666,722986.9416032321,356.0210585345494,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40791.0,18600.0,0.07,0.024,0.34700000000000003,10352146.168,0.09174097784564396,0.9082590221543559,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40894.0,18600.0,0.08,0.025,0.34700000000000003,10363772.34,0.0915210982754994,0.9084789017245006,307450.7292517044,257.0104794276716,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
40997.0,18600.0,0.06,0.013000000000000001,0.34700000000000003,10375343.867,0.091303331832749,0.908696668167251,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41100.0,18600.0,0.06,0.013999999999999999,0.34700000000000003,10386859.037999999,0.09108769834079967,0.9089123016592005,697839.3665973535,310.53478708065603,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41203.0,18600.0,0.05,0.012,0.34700000000000003,10398316.148,0.09087421786506912,0.9091257821349308,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41306.0,18600.0,0.06,0.013999999999999999,0.348,10409713.491,0.09066291071523999,0.9093370892847601,742398.5638396629,308.0345598296752,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41409.0,18600.0,0.08,0.026000000000000002,0.348,10421049.368999999,0.09045379744697757,0.9095462025530224,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41512.0,18600.0,0.07,0.021,0.348,10432322.082999999,0.09024689886377693,0.9097531011362232,1274222.5034075652,353.5763707836716,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41614.0,18600.0,0.06,0.013000000000000001,0.348,10443529.942,0.09004223601857507,0.9099577639814248,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41717.0,18600.0,0.09,0.04,0.348,10454671.256000001,0.08983983021510453,0.9101601697848954,214996.15454492625,361.49144934473776,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41820.0,18600.0,0.07,0.026000000000000002,0.348,10465744.34,0.08963970300924247,0.9103602969907576,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
41923.0,18600.0,0.07,0.024,0.348,10476747.514,0.0894418762099828,0.9105581237900172,696563.85541741,364.3769587490322,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
42026.0,18600.0,0.05,0.006,0.348,10487679.1,0.08924637188031287,0.9107536281196872,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
42129.0,18600.0,0.07,0.021,0.349,10498537.427000001,0.08905321233779906,0.9109467876622008,514514.1037395839,339.53341602509215,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
42232.0,18600.0,0.06,0.015,0.349,10509320.826,0.08886242015499375,0.9111375798450062,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
42335.0,18600.0,0.07,0.02,0.349,10520027.635,0.0886740181594958,0.9113259818405042,636704.7949291754,315.2844213467455,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
42438.0,18600.0,0.08,0.027000000000000003,0.349,10530656.194,0.08848802943384129,0.9115119705661588,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
42541.0,18600.0,0.08,0.024,0.349,10541204.851,0.08830447731500009,0.911695522685,210872.79805910052,290.52540451021395,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
42644.0,18600.0,0.07,0.013999999999999999,0.349,10551671.957,0.08812338539362534,0.9118766146063748,,,Sundae 2-159H,61443.0,10191.0,50.0,41374129.65943366,14921.37427764063
